Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,28.900000,29.500000,28.700001,29.299999,25.237015,10137668
2015-01-05,29.000000,29.850000,28.700001,29.100000,25.064753,17886398
2015-01-06,28.549999,29.450001,28.450001,28.700001,24.720219,23302183
2015-01-07,28.650000,28.950001,28.299999,28.450001,24.504887,9698539
2015-01-08,29.450001,29.450001,28.700001,28.900000,24.892485,14790582
2015-01-09,29.000000,30.100000,28.900000,29.350000,25.280087,18266208
2015-01-12,29.500000,29.500000,28.799999,29.299999,25.237015,8253592
2015-01-13,29.250000,29.700001,29.000000,29.299999,25.237015,6095192
2015-01-14,29.549999,29.750000,28.900000,29.200001,25.150883,5637191
2015-01-15,29.150000,29.250000,28.549999,29.200001,25.150883,7613409
2015-01-16,28.900000,29.150000,28.600000,28.750000,24.763285,5077280
2015-01-19,28.299999,28.750000,26.750000,27.500000,23.686619,18685123
2015-01-20,27.700001,27.900000,27.299999,27.549999,23.729689,11098691
2015-01-21,27.799999,27.900000,27.350000,27.650000,23.815821,6637195
2015-01-22,27.900000,28.250000,27.400000,27.450001,23.643557,8682500
2015-01-23,27.850000,28.049999,27.299999,27.600000,23.772753,7447711
2015-01-26,27.900000,27.900000,27.000000,27.299999,23.514355,9024397
2015-01-27,27.450001,27.450001,26.650000,26.750000,23.040623,10197817
2015-01-28,26.850000,27.200001,26.750000,26.850000,23.126757,4177274
2015-01-29,26.650000,26.700001,26.200001,26.400000,22.739155,8726313
2015-01-30,26.400000,26.600000,26.000000,26.150000,22.523823,5385297
2015-02-02,25.900000,26.000000,25.500000,25.650000,22.093155,7089996
2015-02-03,25.799999,26.400000,25.500000,26.400000,22.739155,9614500
2015-02-04,26.500000,26.900000,25.900000,26.000000,22.394625,12278581
2015-02-05,26.400000,26.700001,25.900000,26.100000,22.480757,7996699
2015-02-06,25.900000,26.250000,25.549999,25.850000,22.265423,11732413
2015-02-09,25.500000,26.000000,25.500000,25.900000,22.308491,3732302
2015-02-10,25.900000,26.150000,25.650000,25.950001,22.351557,4091000
2015-02-11,26.049999,26.400000,25.900000,26.000000,22.394625,3986558
2015-02-12,25.900000,26.400000,25.900000,26.250000,22.609957,3637271
2015-02-13,26.500000,26.500000,26.250000,26.450001,22.782225,3716029
2015-02-16,26.500000,26.799999,26.400000,26.500000,22.825289,5285045
2015-02-17,26.500000,26.650000,26.350000,26.450001,22.782225,3663500
