Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,11.040000,11.089700,10.791600,11.027600,9.683004,7759120
2015-01-05,10.816500,11.027600,10.816500,10.903400,9.573950,9485392
2015-01-06,10.853700,10.903400,10.741900,10.791600,9.475780,14333549
2015-01-07,10.741900,10.853700,10.741900,10.828900,9.508533,9287877
2015-01-08,10.915800,11.077200,10.853700,11.015100,9.672029,12560735
2015-01-09,11.077200,11.102100,10.940600,11.002700,9.661141,9660176
2015-01-12,11.052400,11.064800,10.866100,10.878500,9.552085,8817658
2015-01-13,10.940600,11.002700,10.866100,10.928200,9.595725,12477998
2015-01-14,10.977900,11.040000,10.866100,10.891000,9.563061,10832550
2015-01-15,10.965500,11.027600,10.866100,11.015100,9.672029,11895683
2015-01-16,11.040000,11.040000,10.928200,10.953000,9.617500,15986496
2015-01-19,10.903400,11.164200,10.903400,11.114500,9.759310,25290510
2015-01-20,11.164200,11.164200,11.015100,11.064800,9.715669,9649646
2015-01-21,11.015100,11.064800,10.940600,10.953000,9.617500,17256243
2015-01-22,10.965500,11.015100,10.853700,10.953000,9.617500,14520039
2015-01-23,11.027600,11.077200,10.940600,11.064800,9.715669,11027790
2015-01-26,11.040000,11.052400,10.940600,10.977900,9.639363,8665499
2015-01-27,11.027600,11.089700,10.940600,11.077200,9.726559,27864988
2015-01-28,11.077200,11.102100,10.990300,11.064800,9.715669,10568944
2015-01-29,11.089700,11.139300,11.002700,11.102100,9.748423,16141602
2015-01-30,11.114500,11.139300,11.015100,11.052400,9.704781,13120878
2015-02-02,11.089700,11.089700,11.015100,11.064800,9.715669,7932218
2015-02-03,11.089700,11.102100,10.953000,10.965500,9.628476,10967733
2015-02-04,10.990300,11.052400,10.878500,10.940600,9.606614,20855549
2015-02-05,10.977900,11.002700,10.816500,10.853700,9.530308,21255666
2015-02-06,10.915800,10.915800,10.816500,10.828900,9.508533,9007016
2015-02-09,10.804000,10.915800,10.779200,10.816500,9.497645,11024722
2015-02-10,10.878500,10.878500,10.791600,10.841300,9.519420,9329459
2015-02-11,10.791600,10.853700,10.692300,10.779200,9.464891,19214194
2015-02-12,10.729500,10.866100,10.704700,10.791600,9.475780,9567230
2015-02-13,10.766800,10.816500,10.729500,10.741900,9.432140,19722742
2015-02-16,10.741900,10.804000,10.704700,10.717100,9.410365,14475193
2015-02-17,10.779200,10.828900,10.729500,10.791600,9.475780,10719021
2015-02-18,10.791600,10.866100,10.754400,10.866100,9.541197,7100922
2015-02-23,10.866100,10.878500,10.754400,10.779200,9.464891,11487165
2015-02-24,10.754400,10.804000,10.754400,10.779200,9.464891,8316178
2015-02-25,10.804000,10.928200,10.779200,10.866100,9.541197,13794408
2015-02-26,10.940600,11.027600,10.853700,10.891000,9.563061,11609756
2015-02-27,10.903400,11.002700,10.841300,10.866100,9.541197,14490950
